item_id	item_ttle	item_add1	item_add2
897181883	"Black Oaks Restaurant LLC"	"1705  Plaza Dr"	"Menomonie, WI 54751"
64951428	Subway	"2401  State Highway 25  N"	"Boyceville, WI 54751"
64953734	Applebee's	"2303  State Highway 25  N"	"Knapp, WI 54751"
709120141	Subway	"2100  County Road B"	"Menomonie, WI 54751"
714949945	"Exit 45 Restaurant & Bakery"	"2100  County Road B"	"Menomonie, WI 54751"
155554841	"T's Deli"	"13665  Tamiami Trl"	"North Port, FL 34287"
11370139	"Riverside Lounge & Restaurant"	"14000  Tamiami Trl"	"North Port, FL 34287"
897182540	"Burrito Verde"	"13672  Tamiami Trl"	"North Port, FL 34287"
34609421	"European Deli"	"13664  Tamiami Trl"	"North Port, FL 34287"
713268710	"Taqueria Tonita"	"13648  Tamiami Trl"	"North Port, FL 34287"
44480886	"Family Table Restaurant"	"14132  Tamiami Trl"	"North Port, FL 34287"
895359232	"Rice House Chinese Restaurant"	"14281  Tamiami Trl"	"Venice, FL 34287"
111498095	"Rice House Chinese Restaurant"	"14287  Tamiami Trl"	"North Port, FL 34287"
44480852	"Hungry Howie's Pizza"	"13201  Tamiami Trl"	"North Port, FL 34287"
692080012	"International Food Np"	"13201  Tamiami Trl"	"North Port, FL 34287"
713460358	Subway	"12100  Us Highway 1, Ste B"	"North Palm Beach, FL 33408"
44519353	"Siam Square"	"12100  Us Highway 1"	"North Palm Beach, FL 33408"
4250230	"Domino's Pizza"	"12189  Us Highway 1"	"North Palm Beach, FL 33408"
9591632	"New York Bar & Grill"	"12189  Us Highway 1"	"North Palm Beach, FL 33408"
685023373	"R and L Partnership"	"12025  Us Highway 1"	"North Palm Beach, FL 33408"
8719633	McDonald's	"12025  Us Highway 1"	"North Palm Beach, FL 33408"
3593459	"Crazy Cuban"	"11985  Us Highway 1, Ste 101"	"North Palm Beach, FL 33408"
706894188	"Tijuana Flats"	"11608  Us Highway 1"	"North Palm Beach, FL 33408"
889906087	"Bonefish Grill"	"11658 US Highway 1"	"North Palm Beach, FL 33408"
44519314	"Duffy's of PGA"	"11588  Us Highway 1"	"North Palm Beach, FL 33408"
30855154	"Hells Kitchen"	"32685  Ortega Hwy"	"Lake Elsinore, CA 92530"
41215331	"Lookout Roadhouse"	"32107  Ortega Hwy"	"Lake Elsinore, CA 92530"
684165032	"Rolling Stop"	"15883  Grand Ave"	"Lake Elsinore, CA 92530"
41216400	"Los Panchos Market & Restaurants"	"17941  Grand Ave"	"Lake Elsinore, CA 92530"
715698547	"Pk's Roadhouse"	"15573  Grand Ave"	"Lake Elsinore, CA 92530"
151949911	"Java Hut"	"32397  Riverside Dr"	"Lake Elsinore, CA 92530"
41215239	"A1 Valley Mart & Deli"	"19980  Grand Ave, Ste A"	"Lake Elsinore, CA 92530"
13109617	"Tacos Elsinore"	"19980  Grand Ave, Ste L"	"Lake Elsinore, CA 92530"
131693644	"Mariscos Nayarit"	"31733  Riverside Dr"	"Lake Elsinore, CA 92530"
704517435	"Jack in the Box"	"31650  Riverside Dr"	"Lake Elsinore, CA 92530"
62289556	Mytiburger	"9405  Kempwood Dr"	"Houston, TX 77080"
62289571	"Taqueria Tepatitlan"	"9407  Kempwood Dr"	"Houston, TX 77080"
694490038	"Church's Chicken"	"9481  Kempwood Dr"	"Houston, TX 77080"
115103138	"Jolly Cup Teahouse & Sandwiches"	"3006  Blalock Rd"	"Houston, TX 77080"
714123182	"D Wok Chinese Food"	"3107  Blalock Rd"	"Houston, TX 77080"
31304147	"Pho Chin Restaurant"	"9457  Kempwood Dr"	"Houston, TX 77080"
703850501	"D Wok Xpress"	"3107  Blalock Rd"	"Houston, TX 77080"
895167067	"Royal Tapioca"	"9456  Kempwood Dr"	"Houston, TX 77080"
150336108	"H E B Cafe On The Run"	"3131  Campbell Rd"	"Houston, TX 77080"
697963705	Subway	"9466  Hammerly Blvd"	"Houston, TX 77080"
889387248	"Grace Cafe"	"1801  Main St"	"Houston, TX 77002"
136667425	"Murphy's Deli"	"1900  Main St"	"Houston, TX 77002"
62183663	"Murphy's Deli"	"601  Jefferson St"	"Houston, TX 77002"
62185503	"Zydeco Louisiana Diner"	"1119  Pease St"	"Houston, TX 77002"
152317295	"Gregory's Deli"	"1919  Smith St"	"Houston, TX 77002"
62185432	McDonald's	"2017  Main St"	"Houston, TX"
13155365	"Nit Noi Thai Restaurant"	"2020  Louisiana St"	"Houston, TX 77002"
131467385	"Pappas Bar B Que No 1"	"1217  Pierce St"	"Houston, TX 77002"
702441986	"J & M Cafe"	"500  Jefferson St"	"Houston, TX 77002"
136037528	"Cafe Le Monde"	"1600  Smith St, Ste G275"	"Houston, TX 77002"
49794872	"New Orleans Hamburger And Seafood Co"	"817  Veterans Memorial Blvd"	"Metairie, LA 70005"
706144832	"New Orleans Hamburger & Seafood Co Corpo"	"3616 S I 10 Service Rd W, Ste 101"	"Metairie, LA 70001"
52053365	Subway	"5034  Dixie Hwy"	"Waterford, MI 48329"
9443285	"National Coney Island"	"4983  Dixie Hwy"	"Waterford, MI 48329"
131555716	"Finos Family Dining"	"5115  Dixie Hwy"	"Waterford, MI 48329"
52053276	"Eastern Pearl Chinese Restaurant"	"5171  Dixie Hwy"	"Waterford, MI 48329"
2205818	"Burger King"	"4922  Dixie Hwy"	"Waterford, MI 48329"
52053269	"Tim Hortons"	"4837  Dixie Hwy"	"Waterford, MI 48329"
715866493	"Windfall Internet Cafe"	"5275  Dixie Hwy"	"Waterford, MI 48329"
1017008	Arby's	"4825 Dixie Hwy"	"Waterford, MI 48329"
895323938	"Little Caesars Pizza"	"4704 W Walton Blvd"	"Waterford, MI 48329"
691422665	"Little Caesars Pizza"	"4706 W Walton Blvd"	"Waterford, MI 48329"
888396220	"Papa Murphy's"	"460 NE Highway 99w"	"McMinnville, OR 97128"
703809614	"Mikey's Pizzeria"	"835 NE Highway 99w, Ste A"	"McMinnville, OR 97128"
684987460	"Antonio's Italian Restaurant"	"416 NE 3rd St"	"Lafayette, OR 97128"
58765250	"3rd Street Pizza Company"	"433 NE 3rd St"	"McMinnville, OR 97128"
84481372	"Pizza Hut"	"1425 NE Highway 99w"	"Sheridan, OR 97128"
695247264	"Npc International"	"1425 NE Highway 99w"	"McMinnville, OR 97128"
58765249	"Odd Moe's Pizza"	"1350 NE Baker St"	"McMinnville, OR 97128"
153851888	"Little Caesars Pizza"	"508 NE Highway 99w"	"McMinnville, OR 97128"
84503980	"Izzy's Pizza"	"1290 NE Highway 99w"	"McMinnville, OR 97128"
153851654	"Trade St Pizza & Deli"	"520 S Trade St"	"Amity, OR 97101"
708706859	"Asian Buffet"	"404  Bower St"	"Vermillion, SD 57069"
149760027	"Pro's Sports Bar"	"912 N Dakota St"	"Vermillion, SD 57069"
153346195	"Godfather's Pizza"	"812  Cottage Ave"	"Vermillion, SD 57069"
65347977	McDonald's	"702 N Dakota St"	"Vermillion, SD 57069"
149760025	"Ils Wayport Inc"	"702 N Dakota St"	"Vermillion, SD 57069"
8917285	"Mexico Viejo Mexican Restaurant"	"432 E Cherry St"	"Vermillion, SD 57069"
704373072	"Burger King"	"707 E Cherry St"	"Vermillion, SD 57069"
712654023	Latteda	"709 E Cherry St"	"Vermillion, SD 57069"
65347983	Subway	"920 E Cherry St"	"Vermillion, SD 57069"
10533049	"Pizza Hut"	"928 E Cherry St"	"Vermillion, SD 57069"
897126646	"Meals On Wheels"	"1304 E Baker St, Ste C"	"Plant City, FL 33563"
895626111	"Kitchens Seafood"	"1001 E Baker St, Ste 202"	"Plant City, FL 33563"
12834012	"Strawberry Patch"	"1703 E Baker St"	"Plant City, FL 33563"
44149651	"Linda's Crab Shack"	"200 E Reynolds St"	"Plant City, FL 33563"
44151280	"Whistle Stop Gourmet Coffee Shop"	"102 S Collins St"	"Plant City, FL 33563"
897861460	"Top Shelf Sports Bar and Grill"	"110 E Reynolds St"	"Plant City, FL 33563"
889708518	"The Catering Company & Cafe"	"115 E Reynolds St"	"Plant City, FL 33563"
896544144	"Krazy Kup LLC"	"101 E J Arden Mays Blvd"	"Plant City, FL 33563"
12321428	"Snellgrove's Restaurant"	"109 S Collins St"	"Plant City, FL 33563"
715190221	"Plant City Seafood"	"807 S Maryland Ave"	"Plant City, FL 33563"
888787737	"Taco Bell"	"38330 W 10 Mile Rd"	"Farmington, MI"
91972878	"Qdoba Mexican Grill"	"33224 W 12 Mile Rd"	"Farmington, MI"
152636248	"Camelias Authentic Mexican Cuisine"	"30685 W 12 Mile Rd"	"Farmington, MI 48334"
154399804	"El Patio Mexican Restaurant"	"39241  Grand River Ave"	"Farmington, MI 48335"
697675751	"Magnolia Court Restaurant"	"115 N Mckenzie St"	"Foley, AL 36535"
149093389	"Restaurant Kitchen Supply"	"107 S Mckenzie St"	"Foley, AL 36535"
713901412	"China Dragon"	"116 N Alston St"	"Foley, AL 36535"
5259200	"Foley Coffee Shop"	"213 N Mckenzie St"	"Foley, AL 36535"
713051592	"Cahall's Deli & More Inc"	"105 W Orange Ave"	"Foley, AL 36535"
139351468	"Two Sassy Cups"	"105 W Orange Ave"	"Foley, AL 36535"
159788477	"John's Gyro & Mediterranean Food"	"121 W Orange Ave"	"Foley, AL 36535"
898310584	"Extra Hands Delivered Goods"	"Po Box 159"	"Foley, AL 36536"
38464306	"The Gift Horse"	"209 W Laurel Ave"	"Foley, AL 36535"
38482710	"Hunan Chinese Restaurant"	"306 E Laurel Ave"	"Foley, AL 36535"
897614240	"Cheddar's Casual Cafe"	"1615  Fox Trot Ct"	"Winston Salem, NC 27103"
111046473	"Outback Steakhouse"	"3946 State Rte 31"	"Liverpool, NY 13090"
11776667	"Santangelo's Restaurant"	"673 Old Liverpool Rd"	"Liverpool, NY 13088"
6736357	"Ichiban Steakhouse"	"302 Old Liverpool Rd"	"Liverpool, NY 13088"
1000000033665	"DG'S Family Restaurant"	"9334 Brewerton Rd"	"Brewerton, NY 13029"
110304777	"Dominick's Restaurant"	"1370 Burnet Ave"	"Syracuse, NY 13206"
134151250	"Amore Victoria Ristorante"	"1601 W Lake St"	"Minneapolis, MN 55408"
2944381	"Ciao Bella"	"3501  Minnesota Dr"	"Bloomington, MN 55435"
690926147	"Rinata Restaurant"	"2451  Hennepin Ave"	"Minneapolis, MN 55405"
52436860	"Fat Lorenzo's"	"5600 Cedar Ave S"	"Minneapolis, MN 55417"
702297473	Parma	"8200  Normandale Blvd"	"Bloomington, MN 55437"
158256160	"Jimmy's Food and Cocktails"	"11000 Red Circle Dr"	"Minnetonka, MN 55343"
2398676	Campiello	"6411  City West Pkwy"	"Eden Prairie, MN 55344"
1000000056464	"Fat Lorenzo's"	"311 W 84th St"	"Bloomington, MN 55420"
52615353	"Buca di Beppo Italian Restaurant"	"1204 Harmon Place"	"Minneapolis, MN 55403"
149720098	"Al Vento"	"5001  34th Ave S"	"Minneapolis, MN 55417"
91796801	"Mike Ditkas"	"100 E Chestnut St"	"Chicago, IL 60611"
160643005	"Ditka's Restaurant"	"2  Mid America Plz, Ste 100"	"Villa Park, IL 60181"
149840360	"Syl's Restaurant"	"829  Moen Ave"	"Joliet, IL 60436"
683904155	"Giovanna's Italian Kitchen"	"1375  Virginia Ave"	"Atlanta, GA 30344"
704304699	Arby's	"1359 Virginia Ave"	"Atlanta, GA 30344"
153637701	Subway	"1337  Virginia Ave"	"Atlanta, GA 30344"
19071106	"La Fiesta Mexican Restaurant"	"1419  Virginia Ave"	"Atlanta, GA 30337"
148781250	KFC	"1395  Virginia Ave"	"Atlanta, GA 30344"
14520914	"Waffle House"	"1425  Virginia Ave"	"Atlanta, GA 30337"
1427740	"Barbecue Kitchen Of College Park"	"1437  Virginia Ave"	"Atlanta, GA 30337"
6166672	"Happy Buddha Restaurant"	"1457  Virginia Ave"	"Atlanta, GA 30337"
8453854	"Malone's Grill & Bar"	"1258  Virginia Ave"	"Atlanta, GA 30344"
704305586	"Waffle House"	"1227  Virginia Ave"	"Atlanta, GA 30344"
25635939	"White Castle"	"5805  Old Hickory Blvd"	"Hermitage, TN 37076"
8722547	McDonald's	"5800  Old Hickory Blvd"	"Hermitage, TN 37076"
25635798	"Cinco De Mayo Restaurant"	"5770  Old Hickory Blvd"	"Hermitage, TN 37076"
704381555	Hardee's	"5775  Old Hickory Blvd"	"Hermitage, TN 37076"
142789038	"Taki Japanese Cuisine"	"5760  Old Hickory Blvd, Ste 106"	"Hermitage, TN 37076"
65753905	Subway	"5760  Old Hickory Blvd, Ste 101"	"Hermitage, TN 37076"
26844427	"Waffle House"	"5771  Old Hickory Blvd"	"Hermitage, TN 37076"
131328469	"Gyros Pizza"	"5751  Old Hickory Blvd, Ste 101"	"Hermitage, TN 37076"
714829893	"Chinese Restaurant"	"5751  Old Hickory Blvd, Ste 109"	"Hermitage, TN 37076"
713951214	"Skillet's Homestyle Cooking"	"5751  Old Hickory Blvd"	"Hermitage, TN 37076"
2859918	"China Wok"	"1665 N Barron St"	"Eaton, OH 45320"
57926697	"China Garden"	"327 S Broadway St"	"Greenville, OH 45331"
114363325	"China Dragon"	"407 W Main St"	"New Lebanon, OH 45345"
714595514	"China Garden Restaurant"	"1303  Wagner Ave"	"Greenville, OH 45331"
713039703	"China Inn"	"852  Union Blvd"	"Englewood, OH 45322"
2858349	"China Palace"	"375 W National Rd"	"Englewood, OH 45322"
111496649	"China City Buffet"	"5589  Salem Ave"	"Dayton, OH 45426"
15108062	"Yen Ching House"	"625 S Main St"	"Englewood, OH 45322"
68816951	"Super Wok"	"2347  Dayton Germantown Pike"	"Germantown, OH 45327"
57806198	"China Cottage"	"1983  Shiloh Springs Rd"	"Dayton, OH 45426"
702436581	"Red Roaster Coffee Cafe"	"515 N 5th St"	"Bismarck, ND 58501"
92078615	"Radisson Hotel Bismarck"	"605 E Broadway Ave"	"Bismarck, ND"
714302407	"Lucky Ducks"	"307 N 3rd St"	"Bismarck, ND 58501"
3102250	"Classic Restaurant"	"304 E Rosser Ave, Ste 200"	"Bismarck, ND 58501"
710780912	"Space Aliens Grill & Bar"	"307 N 3rd St"	"Bismarck, ND 58501"
57300312	"White House Cafeteria"	"117 N 5th St, Ste A"	"Bismarck, ND 58501"
714914512	"Fireflour Pizza"	"111 N 5th St"	"Bismarck, ND 58501"
139738599	"Pirogue Grille"	"121 N 4th St"	"Bismarck, ND 58501"
698981469	"Blarney Stone Pub"	"408 E Main Ave"	"Bismarck, ND 58501"
149778663	"Ils Wayport"	"605 E Main Ave"	"Bismarck, ND 58501"
5682390	"Skoog's Parkside Restaurant & Motel"	"932  Broadway St N"	"Menomonie, WI 54751"
686022963	"Donut Bank Bakery and Coffee Shop"	"1200  Lincoln Ave"	"Evansville, IN 47714"
698465007	Subway	"1677  Lincoln Ave"	"Evansville, IN 47714"
658425	"Allied Funfood Supply"	"500 S Kentucky Ave"	"Evansville, IN 47714"
704051448	McDonald's	"1148  Washington Ave"	"Evansville, IN 47714"
6194203	"Una Pizza"	"967 S Kentucky Ave"	"Evansville, IN 47714"
694544976	"Coffee Cottage and Cafe"	"612 S Weinbach Ave"	"Evansville, IN 47714"
708379226	"Lincoln Gardens"	"2001  Lincoln Ave"	"Evansville, IN 47714"
37800117	"The Slice"	"2011  Lincoln Ave"	"Evansville, IN 47714"
698705233	"Cookie's Cookin"	"1010 S Kentucky Ave"	"Evansville, IN 47714"
687159320	"Guzto's Fast Food"	"1005 S Kentucky Ave"	"Evansville, IN 47714"
889344220	"Taco Bell"	"300 E Amarillo Blvd"	"Amarillo, TX"
25454135	"Taco Villa"	"701 E Amarillo Blvd"	"Amarillo, TX 79107"
159214326	"Happy Burrito"	"908 E Amarillo Blvd, Ste B"	"Amarillo, TX 79107"
61407418	"Sanchez Bakery"	"1010 E Amarillo Blvd, Apt B"	"Amarillo, TX 79107"
61407079	"Diana's Tamales & More"	"701 W Amarillo Blvd"	"Amarillo, TX 79107"
145205815	"Taqueria El Comal"	"1210 E Amarillo Blvd"	"Amarillo, TX 79107"
895610556	"Lupita's Mexican Food 2"	"1706 E Amarillo Blvd"	"Amarillo, TX 79107"
689682713	"Leal's Mexican Restaurant"	"600 S Tyler St"	"Amarillo, TX 79101"
61407136	"Tacos Garcia"	"2200 E Amarillo Blvd"	"Amarillo, TX 79107"
282388	"Acapulco Mexican Restaurant"	"727 S Polk St"	"Amarillo, TX 79101"
10026370	"Outback Steakhouse"	"12741 Ocean Gateway"	"Ocean City, MD 21842"
895226704	"Richards Dairy & Seafood"	"264  Sebago Rd"	"Sebago, ME 04029"
50044381	"Lake Region Caterers Inc"	"18  King Hill Rd"	"Naples, ME 04055"
702428996	"Sokokis Seafood Shack"	"174  Washington St"	"Limerick, ME 04048"
895117328	"Butcher's Seafood"	"573  Roosevelt Trl"	"Casco, ME 04015"
141829321	"Trailside Steak And Seafood"	"518  Portland Rd"	"Bridgton, ME 04009"
715619755	"Foreside Seafood"	"99  Warren Rd"	"Buxton, ME 04093"
1000000158454	"Mack's Place Inc"	"224 Portland Rd"	"Bridgton, ME 04009"
895292837	"American Meat & Seafood"	"236  Portland Rd"	"Bridgton, ME 04009"
157734037	"Mack's Place Inc"	"224  Portland Rd"	"Bridgton, ME 04009"
1886122	"Bob's Seafood"	"901  Roosevelt Trl"	"Windham, ME 04062"
712604046	"New China Buffet"	"701 S 25th St, Ste 100"	"Norfolk, NE 68701"
134574915	"Papa Murphy's Take 'N' Bake Pizza"	"701 S 25th St, Ste 800"	"Norfolk, NE 68701"
134574941	"El Mezcal Mexican Restaurant"	"601 S 25th St, Ste 100"	"Norfolk, NE 68701"
10955310	Quizno's	"2100  Market Ln, Ste 100"	"Norfolk, NE 68701"
14426153	"Village Inn"	"1915  Krenzien Dr"	"Norfolk, NE 68701"
889066415	"Pizza Hut / Wingstreet"	"506 S 25th St"	"Norfolk, NE 68701"
160616864	"Pizza Hut"	"506 S 25th St"	"Norfolk, NE 68701"
703552825	Hy-Vee	"2107 Taylor Ave"	"Norfolk, NE 68701"
12365590	"Sonic Burgers"	"1910  Market Ln"	"Norfolk, NE 68701"
3694843	Culver's	"924 S 20th St"	"Norfolk, NE 68701"
139870737	"Old Town Battle Grounds Coffee And Deli"	"316 E Main St"	"Battle Ground, WA 98604"
4075827	"Detroit Pizza Factory"	"308 E Main St"	"Battle Ground, WA 98604"
888503094	"Happy Family Restaurant & Lounge"	"611 E Main St"	"Battle Ground, WA 98604"
692645715	"Ell Rancho Viejo Sports Bar"	"705 SE 1st St"	"Battle Ground, WA 98604"
712190338	Paparazzi	"15 E Main St"	"Battle Ground, WA 98604"
64436255	"El Rancho Viejo"	"19 W Main St"	"Battle Ground, WA 98604"
13501346	"Main Street Station Bar & Grill"	"805 E Main St, Ste 102"	"Battle Ground, WA 98604"
12189918	"Silver Dragon of Battle Ground LLC"	"403 W Main St"	"Battle Ground, WA 98604"
896434727	McDonald's	"515 W Main St"	"Battle Ground, WA"
2328904	"Caffe Chocolat LLC"	"304 S Washington Ave"	"Titusville, FL 32796"
7628065	"Kloiber's Cobbler Eatery"	"337 S Washington Ave"	"Titusville, FL 32796"
684549629	"Chops Restaurant"	"336 S Washington Ave"	"Titusville, FL 32796"
44451047	"The Coffee Shoppe"	"125  Broad St"	"Titusville, FL 32796"
704290252	"Burger King"	"11 S Washington Ave"	"Titusville, FL"
44451077	"Papa John's Pizza"	"3 S Washington Ave"	"Titusville, FL"
15140089	"Your Place"	"605 S Hopkins Ave"	"Titusville, FL 32796"
704290228	KFC	"12 N Washington Ave"	"Titusville, FL"
890032278	"Amazon Cafe LLC"	"1015  Garden St"	"Titusville, FL 32796"
158045188	"Quillen's Farm Fresh Produce"	"1090  Garden St"	"Titusville, FL 32796"
148717047	"Uncle Bertos Burritos"	"100  Batesville Rd, Ste A"	"Simpsonville, SC 29681"
27245761	"Anita's Mexican Restaurant"	"101  Alice Ave"	"Simpsonville, SC 29681"
11640559	"Sabroso Mexican Grille"	"1860  Woodruff Rd, Ste H"	"Greenville, SC 29607"
60599417	"Taco Bell"	"1770  Woodruff Rd"	"Greenville, SC 29607"
92322316	"Sr Salsa Mexican Restaurant"	"1616  Woodruff Rd"	"Greenville, SC 29607"
710176961	"Tequilana Mexican Restaurant"	"785 E Butler Rd"	"Mauldin, SC 29662"
92322326	"Moe's Southwest Grill"	"1467  Woodruff Rd"	"Greenville, SC 29607"
60742492	"El Tejano Mexican Restaurant"	"38  Ray E Talley Ct, Ste E"	"Simpsonville, SC 29680"
148715634	Jalisco	"107 E Butler Rd, Ste A"	"Mauldin, SC 29662"
888035801	"Moe's Southwest Grill"	"335  Harrison Bridge Rd"	"Simpsonville, SC 29680"
714264274	Denny's	"1827  Broadway St N"	"Menomonie, WI 54751"
711118734	"Huddle House"	"5611  Brainerd Rd"	"Chattanooga, TN"
8674708	"Mayflower Seafood Resta"	"850  Peters Creek Pkwy"	"Winston Salem, NC 27103"
684281343	Gui	"2719  Mckinney Ave"	"Dallas, TX 75204"
713800816	"Cottage Express"	"7209 E W T Harris Blvd, Ste F"	"Charlotte, NC 28227"
56736056	"China Garden"	"8016  Cambridge Commons Dr"	"Charlotte, NC 28215"
713157870	"Sizzling Wok"	"6908  Matthews Mint Hill Rd"	"Charlotte, NC 28227"
710822447	"Fortune Cookie III"	"7211 E Independence Blvd"	"Charlotte, NC 28227"
15902769	"China Bowl Chinese Food"	"3101  The Plz"	"Charlotte, NC 28205"
157983846	"Panda Express"	"9331  Jw Clay Blvd, Ste B"	"Charlotte, NC 28262"
6573899	"Hong Kong Restaurant"	"1713  Central Ave"	"Charlotte, NC 28205"
23490962	"Yen's Chinese Restaurant"	"9010  Monroe Rd, Ste A"	"Charlotte, NC 28270"
3570776	"Cozy Inn"	"108 N 7th St"	"Salina, KS 67401"
11831744	"The Scheme Restaurant and Bar"	"123 N 7th St"	"Salina, KS 67401"
712651191	"El Atoron Mexican Restaurant & Bar"	"117 N Santa Fe Ave"	"Salina, KS 67401"
49177554	"Martinelli's Little Italy"	"158 S Santa Fe Ave"	"Salina, KS 67401"
111379469	"Santa Fe Phillies & Subs"	"145 S Santa Fe Ave"	"Salina, KS 67401"
889641775	"El Atoron"	"117 S Santa Fe Ave"	"Salina, KS 67401"
13408988	Inferno	"112 N Santa Fe Ave"	"Salina, KS 67401"
49119532	"Coop's Pizzeria"	"123 S Santa Fe Ave"	"Salina, KS 67401"
695839474	"The Grind"	"301 W Ash St"	"Salina, KS 67401"
712572475	"Ad Astra Books & Coffee House"	"141 N Santa Fe Ave"	"Salina, KS 67401"
895570478	Subway	"103 S Owen Walters Blvd"	"Salina, OK 74365"
895570479	"Harbor Lights"	"98  Lakeland Dr"	"Pryor, OK 74361"
895685544	"Country Cottage Restaurant"	"6570 S Highway 82"	"Locust Grove, OK 74352"
694596605	"Backyard Deli & Galleria"	"35896 E 650 Rd"	"Locust Grove, OK 74352"
8186759	"Bank of Locust Grove"	"219  Po Box"	"Locust Grove, OK 74352"
1316244	"B & W Burger Palace"	"2209 S Elliott St"	"Pryor, OK 74361"
685224558	"Sam & Ella's Chicken Palace"	"2209 S Elliott St"	"Pryor, OK 74361"
58650031	"Pete's Drive-In"	"706 E Center St"	"Pryor, OK 74361"
158496171	"El Vallarta Mexican Restaurant"	"4125 NE 455 Dr"	"Spavinaw, OK 74366"
4471947	"East Side Cafe"	"720 E Center St"	"Pryor, OK 74361"
64953756	"Perkins Family Restaurant"	"1720  Broadway St N"	"Menomonie, WI 54751"
64740673	"Perkins Family Restaurant"	"2025  Highland Ave"	"Eau Claire, WI 54701"
65256785	"Ming House Chinese Restaurant"	"233 E 2nd St"	"Casper, WY 82601"
9578627	"New Moon Cafe"	"832  Cy Ave"	"Casper, WY 82601"
65259961	"Flaming Wok"	"601 SE Wyoming Blvd, Unit 192"	"Casper, WY 82609"
711377841	"Pizza Hut"	"7605  Nc Highway 68  N, Ste E"	"Oak Ridge, NC 27310"
56859413	Subway	"2205  Oak Ridge Rd, Ste DD"	"Oak Ridge, NC 27310"
56859411	"Elizabeth's Italian Restaurant & Pizzeri"	"2205  Oak Ridge Rd"	"Oak Ridge, NC 27310"
111068741	"China Gourmet"	"2205  Oak Ridge Rd"	"Oak Ridge, NC 27310"
685560440	"Jp Looneys"	"2213  Oak Ridge Rd"	"Oak Ridge, NC 27310"
56859414	"Wendy's Old Fashioned Hamburgers"	"2209  Oak Ridge Rd"	"Oak Ridge, NC 27310"
4249650	"Domino's Pizza"	"1692  Nc Highway 68  N, Ste I"	"Oak Ridge, NC 27310"
136647901	"Kobe Japanese Restaurant"	"2205  Oak Ridge Rd, Ste L"	"Oak Ridge, NC 27310"
157976226	"Bistro 150"	"2205  Oak Ridge Rd, Ste R"	"Oak Ridge, NC 27310"
702290779	"The Meadows Frozen Custar"	"2205  Oak Ridge Rd, Ste F"	"Oak Ridge, NC 27310"
68507735	"China Wok"	"1505  Lynnhaven Pkwy, Ste 1345"	"Virginia Beach, VA 23453"
15985690	"The Magic Wok"	"3501  Holland Rd, Ste 111"	"Virginia Beach, VA 23452"
706435731	"Golden China"	"2052 S Independence Blvd"	"Virginia Beach, VA 23453"
151749929	"East Wok"	"2476  Nimmo Pkwy, Ste 127"	"Virginia Beach, VA 23456"
9634858	"Nick's Oriental Express Grocery"	"1949  Lynnhaven Pkwy, Ste 1548"	"Virginia Beach, VA 23453"
63589824	"Ming's Chinese Restaurant"	"449 S Lynnhaven Rd"	"Virginia Beach, VA 23452"
889506136	"Great Wall Chinese Restaurant"	"2129  General Booth Blvd"	"Virginia Beach, VA 23454"
